,Key,Level,MAE,Model,R2
750,3_2,3,0.13092263891059308,wind_speed+PPFD_Avg+VPD,0.8504316850535151
751,3_2,3,0.13365850379673108,wind_speed+PPFD_Avg+VPD,0.8329434461301817
752,3_2,3,0.1391265419471129,wind_speed+PPFD_Avg+VPD,0.8324453462848713
753,3_2,3,0.13032631916651888,wind_speed+PPFD_Avg+VPD,0.8482559144093156
754,3_2,3,0.1314799992475384,wind_speed+PPFD_Avg+VPD,0.8331653205097724
755,3_2,3,0.1331106010080571,wind_speed+PPFD_Avg+VPD,0.844764793706631
756,3_2,3,0.1369283530433116,wind_speed+PPFD_Avg+VPD,0.8149430369975793
757,3_2,3,0.13029597681580563,wind_speed+PPFD_Avg+VPD,0.8452946188508642
758,3_2,3,0.13546138180204412,wind_speed+PPFD_Avg+VPD,0.8371068608256391
759,3_2,3,0.13529772542078067,wind_speed+PPFD_Avg+VPD,0.8285648493037621
760,3_2,3,0.13704116596873578,wind_speed+PPFD_Avg+VPD,0.8354122048101701
761,3_2,3,0.1415608921244634,wind_speed+PPFD_Avg+VPD,0.810966878369171
762,3_2,3,0.13641061402050483,wind_speed+PPFD_Avg+VPD,0.8295521933890545
763,3_2,3,0.13528508774208964,wind_speed+PPFD_Avg+VPD,0.8342873745381457
764,3_2,3,0.13768914223567238,wind_speed+PPFD_Avg+VPD,0.8133673714495393
765,3_2,3,0.13426891519583584,wind_speed+PPFD_Avg+VPD,0.8276061343658979
766,3_2,3,0.13452015009144389,wind_speed+PPFD_Avg+VPD,0.8327057473116788
767,3_2,3,0.1344194036163179,wind_speed+PPFD_Avg+VPD,0.830245214785569
768,3_2,3,0.13461381288099628,wind_speed+PPFD_Avg+VPD,0.8402503834291144
769,3_2,3,0.13504998012656091,wind_speed+PPFD_Avg+VPD,0.8279447411702188
770,3_2,3,0.13838170821505216,wind_speed+PPFD_Avg+VPD,0.8204917674666645
771,3_2,3,0.1370411533082062,wind_speed+PPFD_Avg+VPD,0.8195391201690451
772,3_2,3,0.13860923413660362,wind_speed+PPFD_Avg+VPD,0.827379500426089
773,3_2,3,0.1362232686728266,wind_speed+PPFD_Avg+VPD,0.838036854694258
774,3_2,3,0.1334421841723131,wind_speed+PPFD_Avg+VPD,0.847938776602819
775,3_2,3,0.1356805368398063,wind_speed+PPFD_Avg+VPD,0.8324297563223159
776,3_2,3,0.137939666801906,wind_speed+PPFD_Avg+VPD,0.8243444340511807
777,3_2,3,0.13611059763004518,wind_speed+PPFD_Avg+VPD,0.8348328661860791
778,3_2,3,0.13206681182147725,wind_speed+PPFD_Avg+VPD,0.8446843755704599
779,3_2,3,0.13647834806490314,wind_speed+PPFD_Avg+VPD,0.8385361371097627
780,3_3,3,0.1358407430173494,wind_speed+PPFD_Avg+Temp,0.8535910385473544
781,3_3,3,0.13484727910637428,wind_speed+PPFD_Avg+Temp,0.8417117428522682
782,3_3,3,0.13157987804073853,wind_speed+PPFD_Avg+Temp,0.8442882351567336
783,3_3,3,0.12605103214284458,wind_speed+PPFD_Avg+Temp,0.870081566177799
784,3_3,3,0.13302476857586137,wind_speed+PPFD_Avg+Temp,0.8482802617443583
785,3_3,3,0.1325607286950166,wind_speed+PPFD_Avg+Temp,0.8595836663718377
